Week,Day,Hour,Building,Demand_Prediction,Pressure_Multiplier,Timestep
3,Wednesday,10,Main Library,0.45,1.236,394
3,Wednesday,10,Illini Union,0.562,1.236,394
3,Wednesday,10,CIF,0.315,1.236,394
3,Wednesday,10,BIF,0.36,1.236,394
3,Wednesday,10,Siebel Center for CS,0.204,1.236,394
3,Wednesday,10,Siebel Center for Design,0.358,1.236,394
3,Wednesday,11,Grainger Library,0.515,1.236,395
3,Wednesday,11,Funk Library,0.742,1.236,395
3,Wednesday,11,Main Library,0.599,1.236,395
3,Wednesday,11,Illini Union,0.818,1.236,395
3,Wednesday,11,CIF,0.454,1.236,395
3,Wednesday,11,BIF,0.479,1.236,395
3,Wednesday,11,Siebel Center for CS,0.294,1.236,395
3,Wednesday,11,Siebel Center for Design,0.472,1.236,395
3,Wednesday,12,Grainger Library,0.685,1.236,396
3,Wednesday,12,Funk Library,0.877,1.236,396
3,Wednesday,12,Main Library,0.735,1.236,396
3,Wednesday,12,Illini Union,0.927,1.236,396
3,Wednesday,12,CIF,0.604,1.236,396
3,Wednesday,12,BIF,0.588,1.236,396
3,Wednesday,12,Siebel Center for CS,0.391,1.236,396
3,Wednesday,12,Siebel Center for Design,0.558,1.236,396
3,Wednesday,13,Grainger Library,0.84,1.236,397
3,Wednesday,13,Funk Library,0.927,1.236,397
3,Wednesday,13,Main Library,0.831,1.236,397
3,Wednesday,13,Illini Union,0.818,1.236,397
3,Wednesday,13,CIF,0.741,1.236,397
3,Wednesday,13,BIF,0.665,1.236,397
3,Wednesday,13,Siebel Center for CS,0.48,1.236,397
3,Wednesday,13,Siebel Center for Design,0.59,1.236,397
3,Wednesday,14,Grainger Library,0.949,1.236,398
3,Wednesday,14,Funk Library,0.877,1.236,398
3,Wednesday,14,Main Library,0.865,1.236,398
3,Wednesday,14,Illini Union,0.562,1.236,398
3,Wednesday,14,CIF,0.838,1.236,398
3,Wednesday,14,BIF,0.692,1.236,398
3,Wednesday,14,Siebel Center for CS,0.542,1.236,398
3,Wednesday,14,Siebel Center for Design,0.558,1.236,398
3,Wednesday,15,Grainger Library,0.989,1.236,399
3,Wednesday,15,Funk Library,0.742,1.236,399
3,Wednesday,15,Main Library,0.831,1.236,399
3,Wednesday,15,Illini Union,0.487,1.236,399
3,Wednesday,15,CIF,0.873,1.236,399
3,Wednesday,15,BIF,0.665,1.236,399
3,Wednesday,15,Siebel Center for CS,0.565,1.236,399
3,Wednesday,15,Siebel Center for Design,0.472,1.236,399
3,Wednesday,16,Grainger Library,0.949,1.236,400
3,Wednesday,16,Funk Library,0.562,1.236,400
3,Wednesday,16,Main Library,0.735,1.236,400
3,Wednesday,16,Illini Union,0.643,1.236,400
3,Wednesday,16,CIF,0.838,1.236,400
3,Wednesday,16,BIF,0.588,1.236,400
3,Wednesday,16,Siebel Center for CS,0.542,1.236,400
3,Wednesday,16,Siebel Center for Design,0.358,1.236,400
3,Wednesday,17,Grainger Library,0.84,1.236,401
3,Wednesday,17,Funk Library,0.381,1.236,401
3,Wednesday,17,Main Library,0.599,1.236,401
3,Wednesday,17,Illini Union,0.76,1.236,401
3,Wednesday,17,CIF,0.741,1.236,401
3,Wednesday,17,BIF,0.479,1.236,401
3,Wednesday,17,Siebel Center for CS,0.48,1.236,401
3,Wednesday,17,Siebel Center for Design,0.243,1.236,401
3,Wednesday,18,Grainger Library,0.685,1.236,402
3,Wednesday,18,Funk Library,0.231,1.236,402
3,Wednesday,18,Main Library,0.45,1.236,402
3,Wednesday,18,Illini Union,0.803,1.236,402
3,Wednesday,18,CIF,0.604,1.236,402
3,Wednesday,18,BIF,0.36,1.236,402
3,Wednesday,18,Siebel Center for CS,0.391,1.236,402
3,Wednesday,18,Siebel Center for Design,0.147,1.236,402
3,Wednesday,19,Grainger Library,0.515,1.236,403
3,Wednesday,19,Funk Library,0.125,1.236,403
3,Wednesday,19,Main Library,0.312,1.236,403
3,Wednesday,19,Illini Union,0.76,1.236,403
3,Wednesday,19,CIF,0.454,1.236,403
3,Wednesday,19,BIF,0.25,1.236,403
3,Wednesday,19,Siebel Center for CS,0.294,1.236,403
3,Wednesday,19,Siebel Center for Design,0.08,1.236,403
3,Wednesday,20,Grainger Library,0.356,1.236,404
3,Wednesday,20,Funk Library,0.061,1.236,404
3,Wednesday,20,Main Library,0.199,1.236,404
3,Wednesday,20,Illini Union,0.643,1.236,404
3,Wednesday,20,CIF,0.315,1.236,404
3,Wednesday,20,BIF,0.159,1.236,404
3,Wednesday,20,Siebel Center for CS,0.204,1.236,404
3,Wednesday,20,Siebel Center for Design,0.039,1.236,404
3,Wednesday,21,Grainger Library,0.228,1.236,405
3,Wednesday,21,Funk Library,0.026,1.236,405
3,Wednesday,21,Main Library,0.117,1.236,405
3,Wednesday,21,Illini Union,0.487,1.236,405
3,Wednesday,21,CIF,0.201,1.236,405
3,Wednesday,21,BIF,0.094,1.236,405
3,Wednesday,21,Siebel Center for CS,0.13,1.236,405
3,Wednesday,21,Siebel Center for Design,0.017,1.236,405
3,Wednesday,22,Grainger Library,0.134,1.236,406
3,Wednesday,22,Funk Library,0.01,1.236,406
3,Wednesday,22,Main Library,0.063,1.236,406
3,Wednesday,22,Illini Union,0.33,1.236,406
3,Wednesday,22,CIF,0.118,1.236,406
3,Wednesday,22,BIF,0.051,1.236,406
3,Wednesday,22,Siebel Center for CS,-1.236,1.236,406
3,Wednesday,22,Siebel Center for Design,0.007,1.236,406
3,Wednesday,23,Grainger Library,0.073,1.236,407
3,Wednesday,23,Funk Library,0.004,1.236,407
3,Wednesday,23,Main Library,-1.236,1.236,407
3,Wednesday,23,Illini Union,-1.236,1.236,407
3,Wednesday,23,CIF,-1.236,1.236,407
3,Wednesday,23,BIF,0.025,1.236,407
3,Wednesday,23,Siebel Center for CS,-1.236,1.236,407
3,Wednesday,23,Siebel Center for Design,0.002,1.236,407
3,Thursday,0,Grainger Library,0.0,1.379,408
3,Thursday,0,Funk Library,0.0,1.379,408
3,Thursday,0,Main Library,-1.379,1.379,408
3,Thursday,0,Illini Union,-1.379,1.379,408
3,Thursday,0,CIF,-1.379,1.379,408
3,Thursday,0,BIF,-1.379,1.379,408
3,Thursday,0,Siebel Center for CS,-1.379,1.379,408
3,Thursday,0,Siebel Center for Design,-1.379,1.379,408
3,Thursday,1,Grainger Library,0.0,1.379,409
3,Thursday,1,Funk Library,0.0,1.379,409
3,Thursday,1,Main Library,-1.379,1.379,409
3,Thursday,1,Illini Union,-1.379,1.379,409
3,Thursday,1,CIF,-1.379,1.379,409
3,Thursday,1,BIF,-1.379,1.379,409
3,Thursday,1,Siebel Center for CS,-1.379,1.379,409
3,Thursday,1,Siebel Center for Design,-1.379,1.379,409
3,Thursday,2,Grainger Library,0.001,1.379,410
3,Thursday,2,Funk Library,-1.379,1.379,410
3,Thursday,2,Main Library,-1.379,1.379,410
3,Thursday,2,Illini Union,-1.379,1.379,410
3,Thursday,2,CIF,-1.379,1.379,410
3,Thursday,2,BIF,-1.379,1.379,410
3,Thursday,2,Siebel Center for CS,-1.379,1.379,410
3,Thursday,2,Siebel Center for Design,-1.379,1.379,410
3,Thursday,3,Grainger Library,0.003,1.379,411
3,Thursday,3,Funk Library,-1.379,1.379,411
3,Thursday,3,Main Library,-1.379,1.379,411
3,Thursday,3,Illini Union,-1.379,1.379,411
3,Thursday,3,CIF,-1.379,1.379,411
3,Thursday,3,BIF,-1.379,1.379,411
3,Thursday,3,Siebel Center for CS,-1.379,1.379,411
3,Thursday,3,Siebel Center for Design,-1.379,1.379,411
3,Thursday,4,Grainger Library,0.008,1.379,412
3,Thursday,4,Funk Library,-1.379,1.379,412
3,Thursday,4,Main Library,-1.379,1.379,412
3,Thursday,4,Illini Union,-1.379,1.379,412
3,Thursday,4,CIF,-1.379,1.379,412
3,Thursday,4,BIF,-1.379,1.379,412
3,Thursday,4,Siebel Center for CS,-1.379,1.379,412
3,Thursday,4,Siebel Center for Design,-1.379,1.379,412
3,Thursday,5,Grainger Library,0.019,1.379,413
3,Thursday,5,Funk Library,-1.379,1.379,413
3,Thursday,5,Main Library,-1.379,1.379,413
3,Thursday,5,Illini Union,-1.379,1.379,413
3,Thursday,5,CIF,-1.379,1.379,413
3,Thursday,5,BIF,-1.379,1.379,413
3,Thursday,5,Siebel Center for CS,-1.379,1.379,413
3,Thursday,5,Siebel Center for Design,-1.379,1.379,413
3,Thursday,6,Grainger Library,0.04,1.379,414
3,Thursday,6,Funk Library,-1.379,1.379,414
3,Thursday,6,Main Library,-1.379,1.379,414
3,Thursday,6,Illini Union,-1.379,1.379,414
3,Thursday,6,CIF,-1.379,1.379,414
3,Thursday,6,BIF,0.057,1.379,414
3,Thursday,6,Siebel Center for CS,-1.379,1.379,414
3,Thursday,6,Siebel Center for Design,-1.379,1.379,414
3,Thursday,7,Grainger Library,0.081,1.379,415
3,Thursday,7,Funk Library,-1.379,1.379,415
3,Thursday,7,Main Library,-1.379,1.379,415
3,Thursday,7,Illini Union,0.045,1.379,415
3,Thursday,7,CIF,0.071,1.379,415
3,Thursday,7,BIF,0.105,1.379,415
3,Thursday,7,Siebel Center for CS,0.046,1.379,415
3,Thursday,7,Siebel Center for Design,0.043,1.379,415
3,Thursday,8,Grainger Library,0.149,1.379,416
3,Thursday,8,Funk Library,0.14,1.379,416
3,Thursday,8,Main Library,0.222,1.379,416
3,Thursday,8,Illini Union,0.14,1.379,416
3,Thursday,8,CIF,0.132,1.379,416
3,Thursday,8,BIF,0.178,1.379,416
3,Thursday,8,Siebel Center for CS,0.085,1.379,416
3,Thursday,8,Siebel Center for Design,0.089,1.379,416
3,Thursday,9,Grainger Library,0.254,1.379,417
3,Thursday,9,Funk Library,0.258,1.379,417
3,Thursday,9,Main Library,0.348,1.379,417
3,Thursday,9,Illini Union,0.336,1.379,417
3,Thursday,9,CIF,0.224,1.379,417
3,Thursday,9,BIF,0.278,1.379,417
3,Thursday,9,Siebel Center for CS,0.145,1.379,417
3,Thursday,9,Siebel Center for Design,0.164,1.379,417
3,Thursday,10,Grainger Library,0.398,1.379,418
3,Thursday,10,Funk Library,0.425,1.379,418
3,Thursday,10,Main Library,0.502,1.379,418
3,Thursday,10,Illini Union,0.627,1.379,418
3,Thursday,10,CIF,0.351,1.379,418
3,Thursday,10,BIF,0.402,1.379,418
3,Thursday,10,Siebel Center for CS,0.227,1.379,418
3,Thursday,10,Siebel Center for Design,0.271,1.379,418
3,Thursday,11,Grainger Library,0.574,1.379,419
3,Thursday,11,Funk Library,0.627,1.379,419
3,Thursday,11,Main Library,0.669,1.379,419
3,Thursday,11,Illini Union,0.913,1.379,419
3,Thursday,11,CIF,0.507,1.379,419
3,Thursday,11,BIF,0.535,1.379,419
3,Thursday,11,Siebel Center for CS,0.328,1.379,419
3,Thursday,11,Siebel Center for Design,0.399,1.379,419
3,Thursday,12,Grainger Library,0.766,1.379,420
3,Thursday,12,Funk Library,0.83,1.379,420
3,Thursday,12,Main Library,0.821,1.379,420
3,Thursday,12,Illini Union,1.0,1.379,420
3,Thursday,12,CIF,0.676,1.379,420
3,Thursday,12,BIF,0.657,1.379,420
3,Thursday,12,Siebel Center for CS,0.437,1.379,420
3,Thursday,12,Siebel Center for Design,0.528,1.379,420
3,Thursday,13,Grainger Library,0.937,1.379,421
3,Thursday,13,Funk Library,0.979,1.379,421
3,Thursday,13,Main Library,0.927,1.379,421
3,Thursday,13,Illini Union,0.913,1.379,421
3,Thursday,13,CIF,0.827,1.379,421
3,Thursday,13,BIF,0.742,1.379,421
3,Thursday,13,Siebel Center for CS,0.536,1.379,421
3,Thursday,13,Siebel Center for Design,0.623,1.379,421
3,Thursday,14,Grainger Library,1.0,1.379,422
3,Thursday,14,Funk Library,1.0,1.379,422
3,Thursday,14,Main Library,0.969,1.379,422
3,Thursday,14,Illini Union,0.632,1.379,422
3,Thursday,14,CIF,0.939,1.379,422
3,Thursday,14,BIF,0.775,1.379,422
3,Thursday,14,Siebel Center for CS,0.608,1.379,422
3,Thursday,14,Siebel Center for Design,0.661,1.379,422
3,Thursday,15,Grainger Library,1.0,1.379,423
3,Thursday,15,Funk Library,0.982,1.379,423
3,Thursday,15,Main Library,0.93,1.379,423
3,Thursday,15,Illini Union,0.549,1.379,423
3,Thursday,15,CIF,0.979,1.379,423
3,Thursday,15,BIF,0.744,1.379,423
3,Thursday,15,Siebel Center for CS,0.633,1.379,423
3,Thursday,15,Siebel Center for Design,0.625,1.379,423
3,Thursday,16,Grainger Library,1.0,1.379,424
3,Thursday,16,Funk Library,0.831,1.379,424
3,Thursday,16,Main Library,0.822,1.379,424
3,Thursday,16,Illini Union,0.721,1.379,424
3,Thursday,16,CIF,0.938,1.379,424
3,Thursday,16,BIF,0.658,1.379,424
3,Thursday,16,Siebel Center for CS,0.607,1.379,424
3,Thursday,16,Siebel Center for Design,0.529,1.379,424
3,Thursday,17,Grainger Library,0.937,1.379,425
3,Thursday,17,Funk Library,0.627,1.379,425
3,Thursday,17,Main Library,0.669,1.379,425
3,Thursday,17,Illini Union,0.848,1.379,425
3,Thursday,17,CIF,0.827,1.379,425
3,Thursday,17,BIF,0.535,1.379,425
3,Thursday,17,Siebel Center for CS,0.536,1.379,425
3,Thursday,17,Siebel Center for Design,0.399,1.379,425
3,Thursday,18,Grainger Library,0.764,1.379,426
3,Thursday,18,Funk Library,0.425,1.379,426
3,Thursday,18,Main Library,0.502,1.379,426
3,Thursday,18,Illini Union,0.897,1.379,426
3,Thursday,18,CIF,0.674,1.379,426
3,Thursday,18,BIF,0.402,1.379,426
3,Thursday,18,Siebel Center for CS,0.437,1.379,426
3,Thursday,18,Siebel Center for Design,0.271,1.379,426
3,Thursday,19,Grainger Library,0.574,1.379,427
3,Thursday,19,Funk Library,0.258,1.379,427
3,Thursday,19,Main Library,0.348,1.379,427
3,Thursday,19,Illini Union,0.848,1.379,427
3,Thursday,19,CIF,0.507,1.379,427
3,Thursday,19,BIF,0.278,1.379,427
3,Thursday,19,Siebel Center for CS,0.328,1.379,427
3,Thursday,19,Siebel Center for Design,0.164,1.379,427
3,Thursday,20,Grainger Library,0.398,1.379,428
3,Thursday,20,Funk Library,0.14,1.379,428
3,Thursday,20,Main Library,0.222,1.379,428
3,Thursday,20,Illini Union,0.718,1.379,428
3,Thursday,20,CIF,0.351,1.379,428
3,Thursday,20,BIF,0.178,1.379,428
3,Thursday,20,Siebel Center for CS,0.227,1.379,428
3,Thursday,20,Siebel Center for Design,0.089,1.379,428
3,Thursday,21,Grainger Library,0.254,1.379,429
3,Thursday,21,Funk Library,0.068,1.379,429
3,Thursday,21,Main Library,0.131,1.379,429
3,Thursday,21,Illini Union,0.544,1.379,429
3,Thursday,21,CIF,0.224,1.379,429
3,Thursday,21,BIF,0.105,1.379,429
3,Thursday,21,Siebel Center for CS,0.145,1.379,429
3,Thursday,21,Siebel Center for Design,0.043,1.379,429
3,Thursday,22,Grainger Library,0.149,1.379,430
3,Thursday,22,Funk Library,0.03,1.379,430
3,Thursday,22,Main Library,0.071,1.379,430
3,Thursday,22,Illini Union,0.369,1.379,430
3,Thursday,22,CIF,0.132,1.379,430
3,Thursday,22,BIF,0.057,1.379,430
3,Thursday,22,Siebel Center for CS,-1.379,1.379,430
3,Thursday,22,Siebel Center for Design,0.019,1.379,430
3,Thursday,23,Grainger Library,0.081,1.379,431
3,Thursday,23,Funk Library,0.011,1.379,431
3,Thursday,23,Main Library,-1.379,1.379,431
3,Thursday,23,Illini Union,-1.379,1.379,431
3,Thursday,23,CIF,-1.379,1.379,431
3,Thursday,23,BIF,0.028,1.379,431
3,Thursday,23,Siebel Center for CS,-1.379,1.379,431
3,Thursday,23,Siebel Center for Design,0.007,1.379,431
3,Friday,0,Grainger Library,0.0,1.133,432
3,Friday,0,Funk Library,0.0,1.133,432
3,Friday,0,Main Library,-1.133,1.133,432
3,Friday,0,Illini Union,-1.133,1.133,432
3,Friday,0,CIF,-1.133,1.133,432
3,Friday,0,BIF,-1.133,1.133,432
3,Friday,0,Siebel Center for CS,-1.133,1.133,432
3,Friday,0,Siebel Center for Design,-1.133,1.133,432
3,Friday,1,Grainger Library,0.0,1.133,433
3,Friday,1,Funk Library,0.001,1.133,433
3,Friday,1,Main Library,-1.133,1.133,433
3,Friday,1,Illini Union,-1.133,1.133,433
3,Friday,1,CIF,-1.133,1.133,433
3,Friday,1,BIF,-1.133,1.133,433
3,Friday,1,Siebel Center for CS,-1.133,1.133,433
3,Friday,1,Siebel Center for Design,-1.133,1.133,433
3,Friday,2,Grainger Library,0.001,1.133,434
3,Friday,2,Funk Library,-1.133,1.133,434
3,Friday,2,Main Library,-1.133,1.133,434
3,Friday,2,Illini Union,-1.133,1.133,434
3,Friday,2,CIF,-1.133,1.133,434
3,Friday,2,BIF,-1.133,1.133,434
3,Friday,2,Siebel Center for CS,-1.133,1.133,434
3,Friday,2,Siebel Center for Design,-1.133,1.133,434
3,Friday,3,Grainger Library,0.003,1.133,435
3,Friday,3,Funk Library,-1.133,1.133,435
3,Friday,3,Main Library,-1.133,1.133,435
3,Friday,3,Illini Union,-1.133,1.133,435
3,Friday,3,CIF,-1.133,1.133,435
3,Friday,3,BIF,-1.133,1.133,435
3,Friday,3,Siebel Center for CS,-1.133,1.133,435
3,Friday,3,Siebel Center for Design,-1.133,1.133,435
3,Friday,4,Grainger Library,0.006,1.133,436
3,Friday,4,Funk Library,-1.133,1.133,436
3,Friday,4,Main Library,-1.133,1.133,436
3,Friday,4,Illini Union,-1.133,1.133,436
3,Friday,4,CIF,-1.133,1.133,436
3,Friday,4,BIF,-1.133,1.133,436
3,Friday,4,Siebel Center for CS,-1.133,1.133,436
3,Friday,4,Siebel Center for Design,-1.133,1.133,436
3,Friday,5,Grainger Library,0.015,1.133,437
3,Friday,5,Funk Library,-1.133,1.133,437
3,Friday,5,Main Library,-1.133,1.133,437
3,Friday,5,Illini Union,-1.133,1.133,437
3,Friday,5,CIF,-1.133,1.133,437
3,Friday,5,BIF,-1.133,1.133,437
3,Friday,5,Siebel Center for CS,-1.133,1.133,437
3,Friday,5,Siebel Center for Design,-1.133,1.133,437
3,Friday,6,Grainger Library,0.033,1.133,438
3,Friday,6,Funk Library,-1.133,1.133,438
3,Friday,6,Main Library,-1.133,1.133,438
3,Friday,6,Illini Union,-1.133,1.133,438
3,Friday,6,CIF,-1.133,1.133,438
3,Friday,6,BIF,0.047,1.133,438
3,Friday,6,Siebel Center for CS,-1.133,1.133,438
3,Friday,6,Siebel Center for Design,-1.133,1.133,438
3,Friday,7,Grainger Library,0.066,1.133,439
3,Friday,7,Funk Library,-1.133,1.133,439
3,Friday,7,Main Library,-1.133,1.133,439
3,Friday,7,Illini Union,0.037,1.133,439
3,Friday,7,CIF,0.059,1.133,439
3,Friday,7,BIF,0.086,1.133,439
3,Friday,7,Siebel Center for CS,0.038,1.133,439
3,Friday,7,Siebel Center for Design,0.135,1.133,439
3,Friday,8,Grainger Library,0.123,1.133,440
3,Friday,8,Funk Library,0.349,1.133,440
3,Friday,8,Main Library,0.182,1.133,440
3,Friday,8,Illini Union,0.115,1.133,440
3,Friday,8,CIF,0.108,1.133,440
3,Friday,8,BIF,0.146,1.133,440
3,Friday,8,Siebel Center for CS,0.07,1.133,440
3,Friday,8,Siebel Center for Design,0.222,1.133,440
3,Friday,9,Grainger Library,0.208,1.133,441
3,Friday,9,Funk Library,0.515,1.133,441
3,Friday,9,Main Library,0.286,1.133,441
3,Friday,9,Illini Union,0.276,1.133,441
3,Friday,9,CIF,0.184,1.133,441
3,Friday,9,BIF,0.229,1.133,441
3,Friday,9,Siebel Center for CS,0.119,1.133,441
3,Friday,9,Siebel Center for Design,0.328,1.133,441
3,Friday,10,Grainger Library,0.327,1.133,442
3,Friday,10,Funk Library,0.68,1.133,442
3,Friday,10,Main Library,0.413,1.133,442
3,Friday,10,Illini Union,0.515,1.133,442
3,Friday,10,CIF,0.288,1.133,442
3,Friday,10,BIF,0.33,1.133,442
3,Friday,10,Siebel Center for CS,0.187,1.133,442
3,Friday,10,Siebel Center for Design,0.433,1.133,442
3,Friday,11,Grainger Library,0.472,1.133,443
3,Friday,11,Funk Library,0.804,1.133,443
3,Friday,11,Main Library,0.549,1.133,443
3,Friday,11,Illini Union,0.75,1.133,443
3,Friday,11,CIF,0.416,1.133,443
3,Friday,11,BIF,0.439,1.133,443
3,Friday,11,Siebel Center for CS,0.269,1.133,443
3,Friday,11,Siebel Center for Design,0.511,1.133,443
3,Friday,12,Grainger Library,0.628,1.133,444
3,Friday,12,Funk Library,0.85,1.133,444
3,Friday,12,Main Library,0.673,1.133,444
3,Friday,12,Illini Union,0.85,1.133,444
3,Friday,12,CIF,0.554,1.133,444
3,Friday,12,BIF,0.539,1.133,444
3,Friday,12,Siebel Center for CS,0.359,1.133,444
3,Friday,12,Siebel Center for Design,0.541,1.133,444
3,Friday,13,Grainger Library,0.77,1.133,445
3,Friday,13,Funk Library,0.804,1.133,445
3,Friday,13,Main Library,0.761,1.133,445
3,Friday,13,Illini Union,0.75,1.133,445
3,Friday,13,CIF,0.679,1.133,445
3,Friday,13,BIF,0.609,1.133,445
3,Friday,13,Siebel Center for CS,0.44,1.133,445
3,Friday,13,Siebel Center for Design,0.511,1.133,445
3,Friday,14,Grainger Library,0.87,1.133,446
3,Friday,14,Funk Library,0.68,1.133,446
3,Friday,14,Main Library,0.793,1.133,446
3,Friday,14,Illini Union,0.515,1.133,446
3,Friday,14,CIF,0.768,1.133,446
3,Friday,14,BIF,0.634,1.133,446
3,Friday,14,Siebel Center for CS,0.497,1.133,446
3,Friday,14,Siebel Center for Design,0.433,1.133,446
3,Friday,15,Grainger Library,0.906,1.133,447
3,Friday,15,Funk Library,0.515,1.133,447
3,Friday,15,Main Library,0.761,1.133,447
3,Friday,15,Illini Union,0.447,1.133,447
3,Friday,15,CIF,0.8,1.133,447
3,Friday,15,BIF,0.609,1.133,447
3,Friday,15,Siebel Center for CS,0.518,1.133,447
3,Friday,15,Siebel Center for Design,0.328,1.133,447
3,Friday,16,Grainger Library,0.87,1.133,448
3,Friday,16,Funk Library,0.349,1.133,448
3,Friday,16,Main Library,0.673,1.133,448
3,Friday,16,Illini Union,0.59,1.133,448
3,Friday,16,CIF,0.768,1.133,448
3,Friday,16,BIF,0.539,1.133,448
3,Friday,16,Siebel Center for CS,0.497,1.133,448
3,Friday,16,Siebel Center for Design,0.222,1.133,448
3,Friday,17,Grainger Library,0.77,1.133,449
3,Friday,17,Funk Library,0.212,1.133,449
3,Friday,17,Main Library,0.549,1.133,449
3,Friday,17,Illini Union,0.696,1.133,449
3,Friday,17,CIF,0.679,1.133,449
3,Friday,17,BIF,0.439,1.133,449
3,Friday,17,Siebel Center for CS,0.44,1.133,449
3,Friday,17,Siebel Center for Design,0.135,1.133,449
3,Friday,18,Grainger Library,0.628,1.133,450
3,Friday,18,Funk Library,-1.133,1.133,450
3,Friday,18,Main Library,-1.133,1.133,450
3,Friday,18,Illini Union,0.736,1.133,450
3,Friday,18,CIF,0.554,1.133,450
3,Friday,18,BIF,0.33,1.133,450
3,Friday,18,Siebel Center for CS,0.359,1.133,450
3,Friday,18,Siebel Center for Design,0.073,1.133,450
3,Friday,19,Grainger Library,0.472,1.133,451
3,Friday,19,Funk Library,-1.133,1.133,451
3,Friday,19,Main Library,-1.133,1.133,451
3,Friday,19,Illini Union,0.696,1.133,451
3,Friday,19,CIF,0.416,1.133,451
3,Friday,19,BIF,0.229,1.133,451
3,Friday,19,Siebel Center for CS,0.269,1.133,451
3,Friday,19,Siebel Center for Design,0.036,1.133,451
3,Friday,20,Grainger Library,0.327,1.133,452
3,Friday,20,Funk Library,-1.133,1.133,452
3,Friday,20,Main Library,-1.133,1.133,452
3,Friday,20,Illini Union,0.59,1.133,452
3,Friday,20,CIF,0.288,1.133,452
3,Friday,20,BIF,-1.133,1.133,452
3,Friday,20,Siebel Center for CS,0.187,1.133,452
3,Friday,20,Siebel Center for Design,0.015,1.133,452
3,Friday,21,Grainger Library,0.208,1.133,453
3,Friday,21,Funk Library,-1.133,1.133,453
3,Friday,21,Main Library,-1.133,1.133,453
3,Friday,21,Illini Union,0.447,1.133,453
3,Friday,21,CIF,-1.133,1.133,453
3,Friday,21,BIF,-1.133,1.133,453
3,Friday,21,Siebel Center for CS,0.119,1.133,453
3,Friday,21,Siebel Center for Design,0.006,1.133,453
3,Friday,22,Grainger Library,0.123,1.133,454
3,Friday,22,Funk Library,-1.133,1.133,454
3,Friday,22,Main Library,-1.133,1.133,454
3,Friday,22,Illini Union,0.303,1.133,454
3,Friday,22,CIF,-1.133,1.133,454
3,Friday,22,BIF,-1.133,1.133,454
3,Friday,22,Siebel Center for CS,-1.133,1.133,454
3,Friday,22,Siebel Center for Design,0.002,1.133,454
3,Friday,23,Grainger Library,0.066,1.133,455
3,Friday,23,Funk Library,-1.133,1.133,455
3,Friday,23,Main Library,-1.133,1.133,455
3,Friday,23,Illini Union,-1.133,1.133,455
3,Friday,23,CIF,-1.133,1.133,455
3,Friday,23,BIF,-1.133,1.133,455
3,Friday,23,Siebel Center for CS,-1.133,1.133,455
3,Friday,23,Siebel Center for Design,0.001,1.133,455
3,Saturday,0,Grainger Library,-1.0,1.0,456
3,Saturday,0,Funk Library,-1.0,1.0,456
3,Saturday,0,Main Library,-1.0,1.0,456
3,Saturday,0,Illini Union,-1.0,1.0,456
3,Saturday,0,CIF,-1.0,1.0,456
3,Saturday,0,BIF,-1.0,1.0,456
3,Saturday,0,Siebel Center for CS,-1.0,1.0,456
3,Saturday,0,Siebel Center for Design,-1.0,1.0,456
3,Saturday,1,Grainger Library,-1.0,1.0,457
3,Saturday,1,Funk Library,-1.0,1.0,457
3,Saturday,1,Main Library,-1.0,1.0,457
3,Saturday,1,Illini Union,-1.0,1.0,457
3,Saturday,1,CIF,-1.0,1.0,457
3,Saturday,1,BIF,-1.0,1.0,457
3,Saturday,1,Siebel Center for CS,-1.0,1.0,457
3,Saturday,1,Siebel Center for Design,-1.0,1.0,457
3,Saturday,2,Grainger Library,-1.0,1.0,458
3,Saturday,2,Funk Library,-1.0,1.0,458
3,Saturday,2,Main Library,-1.0,1.0,458
3,Saturday,2,Illini Union,-1.0,1.0,458
3,Saturday,2,CIF,-1.0,1.0,458
3,Saturday,2,BIF,-1.0,1.0,458
3,Saturday,2,Siebel Center for CS,-1.0,1.0,458
3,Saturday,2,Siebel Center for Design,-1.0,1.0,458
3,Saturday,3,Grainger Library,-1.0,1.0,459
3,Saturday,3,Funk Library,-1.0,1.0,459
3,Saturday,3,Main Library,-1.0,1.0,459
3,Saturday,3,Illini Union,-1.0,1.0,459
3,Saturday,3,CIF,-1.0,1.0,459
3,Saturday,3,BIF,-1.0,1.0,459
